repo	source_url	classification	linked_papers	paper_dois	paper_titles	skill_names	description	reusable_files
SunXQlab/PearlST-Code	https://github.com/SunXQlab/PearlST-Code	paper_analysis_code_candidate	S0465	10.34133/research.0390	Dissecting Spatiotemporal Structures in Spatial Transcriptomics via Diffusion-Based Adversarial Learning.	stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-developmental-trajectory;stereo-seq-publication-plotting;stereo-seq-quality-control-preprocessing;stereo-seq-spatial-cell-type-interpretation;stereo-seq-spatial-communication;stereo-seq-spatial-domain-discovery	The source code of PearlST for reproducing analysis results in the paper	Fig. 2/Fig. 2 DLPFC 151671 low-dimensional visualizations and pSMs.py | Fig. 2/Fig.2 DLPFC 151671 plot.py | Fig. 3/Fig. 3 STARmap plot.py | Fig. 4/Fig. 4 Stereoseq mouse embyro plot.py | Fig. 4/Fig. 4 Stereoseq mouse olfactory bulb tissue plot  .py | Fig. 5/Fig. 5 Slide-seqV2 mouse hippacompus plot .py | Fig. 5/Fig. 5 Slideseq-V2 mouse olfactory bulb plot.py | Fig. 6/Fig. 6 Human breast cancer plot.py | Supplementary Fig. S1/DLPFC 151507 plot.py | Supplementary Fig. S1/DLPFC 151508 plot.py | Supplementary Fig. S1/DLPFC 151509 plot.py | Supplementary Fig. S1/DLPFC 151510 plot.py | Supplementary Fig. S10, S11/Fig. S10 S11 plot.py | Supplementary Fig. S12, S13/CCI circle plot.R | Supplementary Fig. S12, S13/Fig. S12 plot.py | Supplementary Fig. S12, S13/Fig. S13.R | Supplementary Fig. S2/DLPFC 1511672 plot.py | Supplementary Fig. S2/DLPFC 151669 plot.py | Supplementary Fig. S2/DLPFC 151670 plot.py | Supplementary Fig. S3/plot domains_151673.py
NeuroanatomyAndConnectivity/gradient_analysis	https://github.com/NeuroanatomyAndConnectivity/gradient_analysis	paper_analysis_code_candidate	S0097	10.1038/s41467-025-62793-9	Charting the spatial transcriptome of the human cerebral cortex at single-cell resolution.	stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-publication-plotting;stereo-seq-quality-control-preprocessing;stereo-seq-spatial-cell-type-interpretation;stereo-seq-spatial-communication;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-programs		03_visualize_embeddings.ipynb | 04_visualize_distance.ipynb | 04_visualize_networks.ipynb | 06_supplementary_analysis_and_figures.ipynb
ZJUFanLab/scSpace	https://github.com/ZJUFanLab/scSpace	paper_analysis_code_candidate	S0345	10.1002/advs.202403572	Spatially Informed Graph Structure Learning Extracts Insights from Spatial Transcriptomics.	stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-developmental-trajectory;stereo-seq-publication-plotting;stereo-seq-quality-control-preprocessing;stereo-seq-spatial-cell-type-interpretation;stereo-seq-spatial-communication;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-programs	an integrative algorithm to distinguish spatially variable cell subclusters by reconstructing cells onto a pseudo space with spatial transcriptome references	AnalysisPaper/figures/figure1.Rmd | AnalysisPaper/figures/figure2.Rmd | AnalysisPaper/figures/figure3.Rmd | AnalysisPaper/figures/figure4.Rmd | AnalysisPaper/figures/figure5.Rmd | AnalysisPaper/figures/figure6.Rmd | AnalysisPaper/scripts/figure1/BayesSpace_DRSC_simulation.R | AnalysisPaper/scripts/figure1/SpaGCN_STAGATE_simulation.ipynb | AnalysisPaper/scripts/figure1/scCoGAPS_simulation.ipynb | AnalysisPaper/scripts/figure1/scSpace_simulation.ipynb | AnalysisPaper/scripts/figure2/DLPFC_aggregate.R | AnalysisPaper/scripts/figure2/DLPFC_validate.ipynb | AnalysisPaper/scripts/figure2/STARmap.ipynb | AnalysisPaper/scripts/figure3/human_heart.ipynb | AnalysisPaper/scripts/figure3/human_heart_spatial_informed_clustering.R | AnalysisPaper/scripts/figure4/hodge.ipynb | AnalysisPaper/scripts/figure5/melanoma.ipynb | AnalysisPaper/scripts/figure5/melanoma_validation.ipynb | AnalysisPaper/scripts/figure6/COVID19.ipynb | AnalysisPaper/scripts/figure6/MDM_spatial_informed_clustering.R
leihouyeung/STdeconv_benchmark	https://github.com/leihouyeung/STdeconv_benchmark	paper_analysis_code_candidate	S0368	10.1038/s41467-023-37168-7	A comprehensive benchmarking with practical guidelines for cellular deconvolution of spatial transcriptomics.	stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-spatial-communication	The benchmarking of spatial transcriptomics deconvolution methods	evaluation & visualization/JSD_RMSE_calculation.R | evaluation & visualization/MERFISH_visualize.R | evaluation & visualization/ST_case1.py | evaluation & visualization/ST_case2.py | evaluation & visualization/Visium_case1.py | evaluation & visualization/Visium_case2.py | evaluation & visualization/Visium_case3.py | evaluation & visualization/metrics.R | evaluation & visualization/seqFISH+_visualize.R | evaluation & visualization/variance.R | methods/Cell2location/Pipeline_cell2location.ipynb | methods/RCTD/RCTD.R | methods/STRIDE/build/lib/STRIDE/Plot.py | methods/SpatialDWLS/SpatialDWLS.ipynb | methods/SpatialDecon/SpatialDecon.R | methods/Tangram/README.ipynb | methods/stereoscope/README.ipynb
MarioniLab/EmbryoTimecourse2018	https://github.com/MarioniLab/EmbryoTimecourse2018	paper_analysis_code_candidate	S0437	10.1101/gr.280532.125	Polyomino reconstructs spatial transcriptomic profiles with single-cell resolution via a region-allocation method.	stereo-seq-3d-reconstruction;stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-publication-plotting;stereo-seq-quality-control-preprocessing;stereo-seq-spatial-communication;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-programs	Data and analysis scripts for our Embryo Timecourse paper.	analysis_scripts/atlas/7_define_clusters/cluster.Rmd | analysis_scripts/atlas/7_define_clusters/cluster_merging.ipynb | analysis_scripts/atlas/endoderm/umap.py | analysis_scripts/atlas/vis/umap/umap.Rmd | analysis_scripts/atlas/vis/umap/umap.py
uhlerlab/STACI	https://github.com/uhlerlab/STACI	paper_analysis_code_candidate	S0371	10.1038/s41467-023-43220-3	SPACEL: deep learning-based characterization of spatial transcriptome architectures.	stereo-seq-3d-reconstruction;stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-publication-plotting;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-programs		.ipynb_checkpoints/plotEmbedding_Starmap-checkpoint.ipynb | .ipynb_checkpoints/plotEmbedding_data-checkpoint.ipynb | DEcluster_Starmap.ipynb | clusterComposition.ipynb | plotEmbedding_10xADFFPE.ipynb | plotEmbedding_10xADFFPE_extBatchCorrection.ipynb | plotEmbedding_Starmap.ipynb | plotEmbedding_Starmap_newdata.ipynb | plotEmbedding_Starmap_scrnaseq.ipynb | plotEmbedding_jointCNNgae_Starmap.ipynb | plotPlaqueDistr.ipynb | plotPlaqueDistr_newdata.ipynb | plotRegrsFromJoint_starmap_3Dseg.ipynb | segment3D_gpu.ipynb
Coolgenome/iTALK	https://github.com/Coolgenome/iTALK	paper_analysis_code_candidate	S0008	10.1002/advs.202509733	Globotriaosylceramide Gb3 Influences Wound Healing and Scar Formation by Orchestrating Fibroblast Heterogeneity.	stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-developmental-trajectory;stereo-seq-publication-plotting;stereo-seq-quality-control-preprocessing;stereo-seq-spatial-cell-type-interpretation;stereo-seq-spatial-communication;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-programs		R/DEG.R | R/LRPlot.R | R/TimePlot.R
Dulab2020/singlecell-analysis	https://github.com/Dulab2020/singlecell‐analysis	paper_analysis_code_candidate	S0344	10.1002/1878-0261.13373	Single-cell and spatial analyses reveal the association between gene expression of glutamine synthetase with the immunosuppressive phenotype of APOE+CTSZ+TAM in cancers.	stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-publication-plotting;stereo-seq-quality-control-preprocessing;stereo-seq-spatial-cell-type-interpretation;stereo-seq-spatial-communication;stereo-seq-spatial-domain-discovery	Code of Single-cell and spatial analysis reveal the association between gene expression of glutamine synthetase with immunosuppressive phenotype of APOE+CTSZ+TAM in cancers	Analysis/ssgsea.R | Seurat-process/cca.R | Seurat-process/celltype_annotation.R | Seurat-process/harmony.R | Seurat-process/read-data.R | Seurat-process/seurat-process.R | Seurat-process/seurat_plots/dimplot.R | Seurat-process/seurat_plots/feature-plot.R | plots/boxplot.R | plots/bubble_plot.R | plots/corr_plot.R | plots/dot_plot.R | plots/heatmap-settings.R | plots/heatmap.R | plots/violin_plot.R
weallen/STARmap	https://github.com/weallen/STARmap	paper_analysis_code_candidate	S0441	10.1126/sciadv.abq0990	Accurate inference of genome-wide spatial expression with iSpatial.	stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-publication-plotting;stereo-seq-spatial-cell-type-interpretation;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-programs	Software for processing and analyzing STARmap experiments.	matlab/DFTApply3D.m | matlab/DFTRegister3D.m | matlab/EqualizeHist3D.m | matlab/FindAllSpots3D.m | matlab/FindSpots3D.m | matlab/JointRegister3D.m | matlab/JointRegister3DVols.m
bwalker1/NeST	https://github.com/bwalker1/NeST	paper_analysis_code_candidate	S0370	10.1038/s41467-023-42343-x	NeST: nested hierarchical structure identification in spatial transcriptomic data.	stereo-seq-3d-reconstruction;stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-publication-plotting;stereo-seq-quality-control-preprocessing;stereo-seq-spatial-cell-type-interpretation;stereo-seq-spatial-communication;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-programs;stereo-seq-cellbin-segmentation		nest/benchmarks/parameters_synthetic_segmentation.py | nest/cci/__init__.py | nest/cci/cci.py | nest/cci/cellchat.py | nest/cci/spatial.py | nest/hotspot/hotspots_3d.py | nest/plot/__init__.py | nest/plot/hotspots.py | nest/plot/pl3d.py | nest/plot/plot.py | nest/plot/tracksplot.py
BGI-Intestines/Germ-free-mice	https://github.com/BGI-Intestines/Germ-free-mice	paper_analysis_code_candidate	S0011	10.1002/imt2.272	Cross-tissue multi-omics analyses reveal the gut microbiota's absence impacts organ morphology, immune homeostasis, bile acid and lipid metabolism.	stereo-seq-3d-reconstruction;stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-developmental-trajectory;stereo-seq-publication-plotting;stereo-seq-quality-control-preprocessing;stereo-seq-spatial-cell-type-interpretation;stereo-seq-spatial-communication;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-programs	Germ-free mice multiple organizations project	Analysis/Jupyter/DEG.ipynb | Analysis/Jupyter/immune_regulation_factor_ploting.ipynb | Analysis/Jupyter/step3_Cell2location_cluster.ipynb | Analysis/script/AnnotClusterPlot.R | Analysis/script/Integrate_Plot.R | Analysis/script/Integrate_Plot2.R | Analysis/script/subClustering.R | Figure1/Figure1.ipynb | Figure2/Figure2.ipynb | Figure3/Figure3.ipynb | Figure4/Figure4.ipynb | Figure5/Figure5.ipynb | Figure6/step8_Figure6.ipynb
Nanostring-Biostats/SpatialDecon	https://github.com/Nanostring-Biostats/SpatialDecon	paper_analysis_code_candidate	S0368	10.1038/s41467-023-37168-7	A comprehensive benchmarking with practical guidelines for cellular deconvolution of spatial transcriptomics.	stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-spatial-communication	The SpatialDecon library implements the SpatialDecon algorithm for mixed cell deconvolution in spatial gene expression datasets. (This algorithm also works in bulk expression profiling data.) 	R/TIL_barplot.R | R/runspatialdecon.R | R/spatialdecon.R | vignettes/SpatialDecon_vignette.Rmd | vignettes/SpatialDecon_vignette_NSCLC.Rmd
rdong08/spatialDWLS_dataset	https://github.com/rdong08/spatialDWLS_dataset	analysis_or_method_code_candidate	S0128;S0368	10.1093/bib/bbae250;10.1038/s41467-023-37168-7	Benchmarking mapping algorithms for cell-type annotating in mouse brain by integrating single-nucleus RNA-seq and Stereo-seq data.; A comprehensive benchmarking with practical guidelines for cellular deconvolution of spatial transcriptomics.	stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-publication-plotting;stereo-seq-quality-control-preprocessing;stereo-seq-spatial-communication;stereo-seq-spatial-domain-discovery	code and dataset for spatialDWLS	codes/Heart_ST_tutorial_spatialDWLS.Rmd | codes/Visium_Brain_spatialDWLS.Rmd | codes/seqFISH_plus_deconvolution.Rmd
yzf072/spaTrack	https://github.com/yzf072/spaTrack	paper_analysis_code_candidate	S0069;S0140	10.1016/j.xcrm.2023.101231;10.1097/hc9.0000000000000662	Cancer-associated fibroblasts undergoing neoadjuvant chemotherapy suppress rectal cancer revealed by single-cell and spatial transcriptomics.; Integrative single-cell and spatial transcriptome analysis reveals heterogeneity of human liver progenitor cells.	stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-developmental-trajectory;stereo-seq-publication-plotting;stereo-seq-quality-control-preprocessing;stereo-seq-spatial-cell-type-interpretation;stereo-seq-spatial-communication;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-programs	An optimal transport-based algorithm for inferring cell trajectories of spatial transcriptomics.	spaTrack/multiple_time/visual.py | spaTrack/single_time/start_cluster.py | spaTrack/single_time/velocity.py
deepomicslab/STAGUE	https://github.com/deepomicslab/STAGUE	analysis_or_method_code_candidate	S0345;S0455	10.1002/advs.202403572;10.1186/s13059-025-03637-z	Spatially Informed Graph Structure Learning Extracts Insights from Spatial Transcriptomics.; spaMGCN: a graph convolutional network with autoencoder for spatial domain identification using multi-scale adaptation.	stereo-seq-3d-reconstruction;stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-developmental-trajectory;stereo-seq-publication-plotting;stereo-seq-quality-control-preprocessing;stereo-seq-spatial-cell-type-interpretation;stereo-seq-spatial-communication;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-programs		Visualization.ipynb | benchmark_script/stereo-seq.sh
zhengli09/BASS-Analysis	https://github.com/zhengli09/BASS-Analysis ; https://github.com/zhengli09/BASS‐Analysis	paper_analysis_code_candidate	S0087;S0345;S0350;S0449	10.1038/s41467-023-44367-9;10.1002/advs.202403572;10.1002/imt2.70084;10.1186/s13059-024-03361-0	MENDER: fast and scalable tissue structure identification in spatial omics data.; Spatially Informed Graph Structure Learning Extracts Insights from Spatial Transcriptomics.; A comprehensive benchmarking for spatially resolved transcriptomics clustering methods across variable technologies, organs, and replicates.; Benchmarking clustering, alignment, and integration methods for spatial transcriptomics.	stereo-seq-3d-reconstruction;stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-developmental-trajectory;stereo-seq-publication-plotting;stereo-seq-quality-control-preprocessing;stereo-seq-spatial-cell-type-interpretation;stereo-seq-spatial-communication;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-programs	Tutorial of BASS and results reproduction	code/add_simu/nTypes_nDomains/plot.R | code/add_simu/nTypes_nDomains/simu_C.R | code/add_simu/nTypes_nDomains/simu_R.R | code/add_simu/nTypes_nDomains/simu_R_spaGCN.R | code/add_simu/rand_exclusion_genes/plot.R | code/add_simu/rare_cell_type/plot.R
MultiparameterTDAHistology/SpatialPatterningOfImmuneCells	https://github.com/MultiparameterTDAHistology/SpatialPatterningOfImmuneCells	method_tool_with_examples	S0105	10.1038/s41586-024-07563-1	Multiscale topology classifies cells in subcellular spatial transcriptomics.	stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-publication-plotting;stereo-seq-quality-control-preprocessing;stereo-seq-spatial-communication;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-programs;stereo-seq-cellbin-segmentation		multiparameter_landscape_plotting.py | one_parameter_plotting.py
DongqingSun96/STRIDE	https://github.com/DongqingSun96/STRIDE	paper_analysis_code_candidate	S0368	10.1038/s41467-023-37168-7	A comprehensive benchmarking with practical guidelines for cellular deconvolution of spatial transcriptomics.	stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-spatial-communication	STRIDE (Spatial TRanscRIptomics DEconvolution by topic modelling) is a cell-type deconvolution tool for spatial transcriptomics by using single-cell transcriptomics data. 	src/STRIDE/Clustering.py | src/STRIDE/Deconvolution.py | src/STRIDE/Plot.py | src/STRIDE/utility/MarkerFind.py
shendurelab/MMCA	https://github.com/shendurelab/MMCA	paper_analysis_code_candidate	S0385	10.1038/s41586-023-06548-w	Single-cell, whole-embryo phenotyping of mammalian developmental disorders.	stereo-seq-3d-reconstruction;stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-developmental-trajectory;stereo-seq-publication-plotting;stereo-seq-quality-control-preprocessing;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-programs	The scripts used for performing data analysis in the MMCA project	Section_3_step2_UMAP_WT.R | Section_3_step3_PCA_sub_trajectory.R | Section_3_step4_WT_sub_trajectory.R | Section_3_step5_plot_sub_trajectory.R | Section_7_gsea.R | Section_7_subcluster_LimbMes.R
tju-zl/MuCoST	https://github.com/tju-zl/MuCoST	paper_analysis_code_candidate	S0415	10.1093/bib/bbae255	A multi-view graph contrastive learning framework for deciphering spatially resolved transcriptomics data.	stereo-seq-3d-reconstruction;stereo-seq-cell-cell-interaction;stereo-seq-developmental-trajectory;stereo-seq-publication-plotting;stereo-seq-spatial-cell-type-interpretation;stereo-seq-spatial-communication;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-programs		MuCoST/config.py | Notebooks/MuCoST-stereo-seq.ipynb | Notebooks/plot-batches.ipynb | Notebooks/plot-seed.ipynb | Notebooks/plot-temp.ipynb
xzhoulab/SRTsim	https://github.com/xzhoulab/SRTsim	paper_analysis_code_candidate	S0345	10.1002/advs.202403572	Spatially Informed Graph Structure Learning Extracts Insights from Spatial Transcriptomics.	stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-developmental-trajectory;stereo-seq-publication-plotting;stereo-seq-quality-control-preprocessing;stereo-seq-spatial-cell-type-interpretation;stereo-seq-spatial-communication;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-programs		R/SRTcci.R | R/visualize_gene.R | R/visualize_metrics.R
single-cell-BGI/MBA	https://github.com/single-cell-BGI/MBA	paper_analysis_code_candidate	S0082	10.1038/s41467-022-34413-3	Spatially resolved gene regulatory and disease-related vulnerability map of the adult Macaque cortex.	stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-developmental-trajectory;stereo-seq-publication-plotting;stereo-seq-quality-control-preprocessing;stereo-seq-spatial-cell-type-interpretation;stereo-seq-spatial-communication;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-programs	Monkey brain atlas	3.Areal heterogeneity of excitatory neuron revealed by integrative single-cell analysis/3.1_rna_regionaldeg.R | 5.Spatial gene expression characterized by Stereo-seq/5.1_Stereo_unsupervised_clustering_AND_SPOTlight.R | 5.Spatial gene expression characterized by Stereo-seq/5.2_Gradient.subset.plot.R | 6.Dynamic single cell regulatory landscape of oligodendrocyte trajectory/6.1_pseudotime.S3.sh | 6.Dynamic single cell regulatory landscape of oligodendrocyte trajectory/6.2_Monocle_pseudotime.S3.sh
YiZhang-lab/iSpatial	https://github.com/YiZhang-lab/iSpatial	paper_analysis_code_candidate	S0441	10.1126/sciadv.abq0990	Accurate inference of genome-wide spatial expression with iSpatial.	stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-publication-plotting;stereo-seq-spatial-cell-type-interpretation;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-programs	infer whole genome spatial transcriptome by integrating single cell RNAseq and spatial transcriptome	R/iSpatial.R | R/spatial_cor.R | R/spatial_variable_gene.R
